This Agency Report was generated on 8/18/2020 8:23:41 AM by the:
Alaska Department of Fish and Game
Mark, Tag, and Age Laboratory
dfg.dcf.cwtstaff@alaska.gov
(907) 465-3483
PO BOX 115526
Juneau, AK 99811-5526
 
Criteria for this report included:
"Years: 2019"
"States: BC"
"Agencies: CDFO"
"Rearing codes: H"
"Release Location: %%ROBERTSON%%"
"Release Site: %%%"
"Species codes: 410"
"Clip Status: "
"Tag Status codes: "
"Tag codes: "
"Source codes: "
"Gear codes: "
"Harvest codes: "
"Sampling Type codes: "
"StatWeek CWT: 1,54"
"Does NOT include records with null Status Week values"

Year,Survey Site,Sample,Head,Sampling Type Code,Source,Harvest,Gear Class,Date (CWT),Stat Week (CWT),Period,Region,Water Type Code,Quadrant,Seine Area,District,Sub-District,A-Stream / Canada Watershed,Species,Clip Status,Length,Length Type Code,Tag Code,Tag Status,Why Status-7 Code,Year Brood,State,Agency,Rearing Code,Location (Facility or Wild Stock),Site,Tag Ratio Type,Tag Ratio,Expansion Factor,Contribution,Year Release,Release Stage
"2019","SITKA","19036282","763272","R","COM PROP","SP TROLL","TROLL","5/21/2019","21","2","1","S","NW",,"113","41",,"CHIN","GOOD","725","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.39252","18.79623","2016","SMOLT",
"2019","CRAIG","19076164","765528","R","COM PROP","SP TROLL","TROLL","5/22/2019","21","2","1","S","SW",,"103","50",,"CHIN","GOOD","700","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.27135","17.16068","2016","SMOLT",
"2019","CRAIG","19076164","765527","R","COM PROP","SP TROLL","TROLL","5/22/2019","21","2","1","S","SW",,"103","50",,"CHIN","GOOD","750","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.27135","17.16068","2016","SMOLT",
"2019","SITKA","19036346","773601","R","COM PROP","SP TROLL","TROLL","6/3/2019","23","3","1","S","NW",,"113","41",,"CHIN","GOOD","645","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.40088","18.90908","2016","SMOLT",
"2019","SITKA","19036431","761032","R","COM PROP","SP TROLL","TROLL","6/8/2019","23","3","1","S","NW",,"113","62",,"CHIN","GOOD","695","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.33855","18.06775","2016","SMOLT",
"2019","SITKA","19036584","776425","R","COM PROP","SP TROLL","TROLL","6/11/2019","24","3","1","S","NW",,"113","41",,"CHIN","GOOD","755","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.40088","18.90908","2016","SMOLT",
"2019","SITKA","19036573","761042","R","COM PROP","SP TROLL","TROLL","6/14/2019","24","3","1","S","NW",,"113","62",,"CHIN","GOOD","645","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.33855","18.06775","2016","SMOLT",
"2019","SITKA","19036776","773634","R","COM PROP","SP TROLL","TROLL","6/23/2019","26","3","1","S","NW",,"113","41",,"CHIN","GOOD","690","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.40088","18.90908","2016","SMOLT",
"2019","SITKA","19036785","773641","R","COM PROP","SP TROLL","TROLL","6/24/2019","26","3","1","S","NW",,"113","01",,"CHIN","GOOD","720","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.30811","17.65687","2016","SMOLT",
"2019","CRAIG","19076055","766850","R","COM PROP","TRAD","TROLL","2/14/2019","7","1","1","S","SE",,"105","10",,"CHIN","GOOD","645","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.68627","22.76127","2016","SMOLT",
"2019","CRAIG","19076071","766861","R","COM PROP","TRAD","TROLL","2/28/2019","9","1","1","S","SE",,"105","50",,"CHIN","GOOD","675","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.68627","22.76127","2016","SMOLT",
"2019","KETCHIKAN","19066004","769363","R","COM PROP","TRAD","TROLL","3/3/2019","10","1","1","S","SE",,"105","10",,"CHIN","GOOD","695","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.68627","22.76127","2016","SMOLT",
"2019","SITKA","19036143","775129","R","COM PROP","TRAD","TROLL","3/3/2019","10","1","1","S","NW",,"113","41",,"CHIN","GOOD","645","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.2234","43.50945","2016","SMOLT",
"2019","CRAIG","19076076","766872","R","COM PROP","TRAD","TROLL","3/5/2019","10","1","1","S","SW",,"104","40",,"CHIN","GOOD","740","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.29904","17.53444","2016","SMOLT",
"2019","CRAIG","19076288","765583","R","COM PROP","TRAD","TROLL","7/3/2019","27","4","1","S","SW",,"103","30",,"CHIN","GOOD","700","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","2.16366","29.20508","2016","SMOLT",
"2019","CRAIG","19076288","765584","R","COM PROP","TRAD","TROLL","7/3/2019","27","4","1","S","SW",,"103","30",,"CHIN","GOOD","770","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","2.16366","29.20508","2016","SMOLT",
"2019","SITKA","19036916","775931","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","720","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.07418","41.49528","2016","SMOLT",
"2019","SITKA","19036929","776474","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","NW",,,,,"CHIN","GOOD","670","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.07418","41.49528","2016","SMOLT",
"2019","SITKA","19037000","779073","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","21",,"CHIN","GOOD","750","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.07418","41.49528","2016","SMOLT",
"2019","HOONAH","19110009","663419","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"116","11",,"CHIN","GOOD","670","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.07418","41.49528","2016","SMOLT",
"2019","CRAIG","19076588","791978","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"104","40",,"CHIN","GOOD","860","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.95234","26.35269","2016","SMOLT",
"2019","CRAIG","19076588","791977","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"104","40",,"CHIN","GOOD","680","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.95234","26.35269","2016","SMOLT",
"2019","CRAIG","19076577","766933","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"152",,,"CHIN","GOOD","810","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.95234","26.35269","2016","SMOLT",
"2019","SITKA","19031007","763602","R","SPORT",,,"5/9/2019","19",,"1","S","NW",,"113","41",,"CHIN","GOOD","770","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","7.95833","107.42154","2016","SMOLT",
"2019","YAKUTAT","19141058","763932","R","SPORT",,,"6/14/2019","24",,"1","S","NW",,"183","10",,"CHIN","GOOD","715","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.80556","24.37145","2016","SMOLT",
"2019","KETCHIKAN","19061111","562733","R","SPORT",,,"6/23/2019","26",,"1","S","SE",,"102","10",,"CHIN","GOOD","740","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","2.22222","29.99553","2016","SMOLT",
"2019","KETCHIKAN","19061173","562738","R","SPORT",,,"6/29/2019","26",,"1","S","SE",,"102","10",,"CHIN","GOOD","745","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","1.59375","21.51244","2016","SMOLT",
"2019","SITKA","19031571","763644","R","SPORT",,,"7/10/2019","28",,"1","S","NW",,"113","61",,"CHIN","GOOD","800","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498","3.47083","46.84926","2016","SMOLT",
"2019","SITKA","19035005","763803","S","SPORT",,,"6/16/2019","25",,"1","S","NW",,"113","31",,"CHIN","UNKNOWN",,,"183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498",,,"2016","SMOLT",
"2019","KODIAK","19195008","673028","V","SPORT",,,"10/9/2019","41",,"4","S","KD",,"259","25",,"CHIN","GOOD","605","02","183695","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.498",,,"2016","SMOLT",
"2019","SITKA","19037065","763359","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","740","02","183797","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","11.475","3.07418","35.27622","2015","SMOLT",
"2019","KETCHIKAN","19066535","770785","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","910","02","183798","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","11.504","3.16168","36.37197","2015","SMOLT",
"2019","SITKA","19036439","775904","R","COM PROP","SP TROLL","TROLL","6/8/2019","23","3","1","S","NW",,"113","62",,"CHIN","GOOD","755","02","183798","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","11.504","1.33855","15.39868","2015","SMOLT",
"2019","SITKA","19031119","734068","R","SPORT",,,"5/26/2019","22",,"1","S","NW",,"113","31",,"CHIN","GOOD","780","02","183798","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","11.504","1","11.504","2015","SMOLT",
"2019","SITKA","19031786","757537","R","SPORT",,,"7/27/2019","30",,"1","S","NW",,"113","41",,"CHIN","GOOD","780","02","183798","OK",,"2014","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","11.504","3.32143","38.20973","2015","SMOLT",
"2019","KETCHIKAN","19066505","770765","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","735","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","PETERSBURG","19056336","783614","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104","40",,"CHIN","GOOD","645","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","KETCHIKAN","19066548","770922","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","780","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","KETCHIKAN","19066539","770696","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","825","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","KETCHIKAN","19066535","770661","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","775","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.16168","3.17117","2016","SMOLT",
"2019","CRAIG","19076127","765516","R","COM PROP","SP TROLL","TROLL","5/8/2019","19","2","1","S","SW",,"103","50",,"CHIN","GOOD","730","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.27135","1.27516","2016","SMOLT",
"2019","CRAIG","19076154","765525","R","COM PROP","SP TROLL","TROLL","5/13/2019","20","2","1","S","SW",,"103","60",,"CHIN","GOOD","640","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.56522","1.56992","2016","SMOLT",
"2019","YAKUTAT","19146022","756412","R","COM PROP","SP TROLL","TROLL","5/13/2019","20","2","1","S","NW",,"183","10",,"CHIN","GOOD","675","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.04783","1.05097","2016","SMOLT",
"2019","SITKA","19036301","774784","R","COM PROP","SP TROLL","TROLL","5/26/2019","22","2","1","S","NW",,"113","41",,"CHIN","GOOD","735","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.39252","1.3967","2016","SMOLT",
"2019","SITKA","19036354","773603","R","COM PROP","SP TROLL","TROLL","6/3/2019","23","3","1","S","NW",,"113","01",,"CHIN","GOOD","660","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.30811","1.31203","2016","SMOLT",
"2019","PETERSBURG","19056037","756876","R","COM PROP","TRAD","TROLL","1/27/2019","5","1","1","S","SE",,"105","10",,"CHIN","GOOD","665","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.68627","1.69133","2016","SMOLT",
"2019","CRAIG","19076290","765582","R","COM PROP","TRAD","TROLL","7/2/2019","27","4","1","S","SW",,"103","70",,"CHIN","GOOD","760","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","2.16366","2.17015","2016","SMOLT",
"2019","KETCHIKAN","19066301","770100","R","COM PROP","TRAD","TROLL","7/4/2019","27","4","1","S","SE",,"102","10",,"CHIN","GOOD","730","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.63644","1.64135","2016","SMOLT",
"2019","KETCHIKAN","19066311","770316","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,"102","10",,"CHIN","GOOD","655","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.63644","1.64135","2016","SMOLT",
"2019","SITKA","19037029","763332","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113",,,"CHIN","GOOD","720","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","SITKA","19036959","779053","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","31",,"CHIN","GOOD","790","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.07418","3.0834","2016","SMOLT",
"2019","CRAIG","19076605","766995","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","SW",,"104","40",,"CHIN","GOOD","790","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.95234","1.9582","2016","SMOLT",
"2019","SITKA","19031004","763601","R","SPORT",,,"5/3/2019","18",,"1","S","NW",,"113","41",,"CHIN","GOOD","670","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","7.95833","7.9822","2016","SMOLT",
"2019","SITKA","19031101","757515","R","SPORT",,,"5/26/2019","22",,"1","S","NW",,"113","45",,"CHIN","GOOD","720","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.99052","4.00249","2016","SMOLT",
"2019","YAKUTAT","19141052","763926","R","SPORT",,,"5/28/2019","22",,"1","S","NW",,"183","10",,"CHIN","GOOD","750","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.40741","1.41163","2016","SMOLT",
"2019","SITKA","19031226","734091","R","SPORT",,,"6/2/2019","23",,"1","S","NW",,"113",,,"CHIN","GOOD","705","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.016","1.01905","2016","SMOLT",
"2019","CRAIG","19071102","783305","R","SPORT",,,"6/7/2019","23",,"1","S","SW",,"104","40",,"CHIN","GOOD","735","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","1.05839","1.06157","2016","SMOLT",
"2019","SITKA","19031509","763637","R","SPORT",,,"6/29/2019","26",,"1","S","NW",,"113","61",,"CHIN","GOOD","740","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","4.23373","4.24643","2016","SMOLT",
"2019","SITKA","19031785","757536","R","SPORT",,,"7/27/2019","30",,"1","S","NW",,"113","41",,"CHIN","GOOD","730","02","183799","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","1.003","3.32143","3.33139","2016","SMOLT",
"2019","SITKA","19036409","761018","R","COM PROP","TERM","PURSE","6/5/2019","23","1","1","S","NW",,"113","38",,"CHIN","GOOD","700","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.2191","14.66821","2016","SMOLT",
"2019","KETCHIKAN","19066488","770277","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104","10",,"CHIN","GOOD","740","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","3.16168","38.04133","2016","SMOLT",
"2019","KETCHIKAN","19066535","770790","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","810","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","3.16168","38.04133","2016","SMOLT",
"2019","SITKA","19036246","763258","R","COM PROP","SP TROLL","TROLL","5/16/2019","20","2","1","S","NW",,"113","30",,"CHIN","QUESTIONABLE","655","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.41637","17.04176","2016","SMOLT",
"2019","SITKA","19036443","775906","R","COM PROP","SP TROLL","TROLL","6/9/2019","24","3","1","S","NW",,"113","41",,"CHIN","GOOD","690","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.40088","16.85539","2016","SMOLT",
"2019","SITKA","19036707","776428","R","COM PROP","SP TROLL","TROLL","6/20/2019","25","3","1","S","NW",,"113","30",,"CHIN","GOOD","620","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.73267","20.84749","2016","SMOLT",
"2019","SITKA","19036809","760221","R","COM PROP","SP TROLL","TROLL","6/26/2019","26","3","1","S","NW",,"113","41",,"CHIN","GOOD","690","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.40088","16.85539","2016","SMOLT",
"2019","CRAIG","19076019","766816","R","COM PROP","TRAD","TROLL","1/14/2019","3","1","1","S","SE",,"105","50",,"CHIN","GOOD","655","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.68627","20.2892","2016","SMOLT",
"2019","CRAIG","19076060","766858","R","COM PROP","TRAD","TROLL","2/19/2019","8","1","1","S","SE",,"105","10",,"CHIN","GOOD","690","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.68627","20.2892","2016","SMOLT",
"2019","CRAIG","19076096","766897","R","COM PROP","TRAD","TROLL","3/15/2019","11","1","1","S","SE",,"105","50",,"CHIN","GOOD","720","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","1.68627","20.2892","2016","SMOLT",
"2019","SITKA","19036984","773668","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"154",,,"CHIN","GOOD","675","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","3.07418","36.98853","2016","SMOLT",
"2019","SITKA","19031249","734292","R","SPORT",,,"6/2/2019","23",,"1","S","NW",,"113","61",,"CHIN","GOOD","710","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","3.55852","42.81611","2016","SMOLT",
"2019","SITKA","19031322","733177","R","SPORT",,,"6/15/2019","24",,"1","S","NW",,"113","41",,"CHIN","GOOD","650","02","184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032","4.59028","55.23025","2016","SMOLT",
"2019","SITKA","19035015","734094","S","SPORT",,,"7/31/2019","31",,"1","S","NW",,"113","31",,"CHIN","UNKNOWN",,,"184069","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","12.032",,,"2016","SMOLT",
"2019","EXCURSION INLET","19100057","559688","R","COM PROP","TRAD","PURSE","7/28/2019","31","3","1","S","SW","SASO","104","20",,"CHIN","GOOD","755","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.16168","42.09777","2016","SMOLT",
"2019","KETCHIKAN","19066535","770794","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","770","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.16168","42.09777","2016","SMOLT",
"2019","KETCHIKAN","19066539","770697","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","800","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.16168","42.09777","2016","SMOLT",
"2019","KETCHIKAN","19066548","770904","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","655","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.16168","42.09777","2016","SMOLT",
"2019","KETCHIKAN","19066540","770686","R","COM PROP","TRAD","PURSE","7/31/2019","31","3","1","S","SW","SASO","104",,,"CHIN","GOOD","770","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.16168","42.09777","2016","SMOLT",
"2019","YAKUTAT","19146022","756411","R","COM PROP","SP TROLL","TROLL","5/13/2019","20","2","1","S","NW",,"183","10",,"CHIN","GOOD","670","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","1.04783","13.95186","2016","SMOLT",
"2019","CRAIG","19076196","765549","R","COM PROP","SP TROLL","TROLL","5/29/2019","22","2","1","S","SW",,"103","50",,"CHIN","GOOD","705","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","1.27135","16.92803","2016","SMOLT",
"2019","CRAIG","19076076","766868","R","COM PROP","TRAD","TROLL","3/5/2019","10","1","1","S","SW",,"104","40",,"CHIN","GOOD","710","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","1.29904","17.29672","2016","SMOLT",
"2019","KETCHIKAN","19066311","770312","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,"102","10",,"CHIN","GOOD","720","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","1.63644","21.7892","2016","SMOLT",
"2019","SITKA","19036969","774603","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","NW",,"113","61",,"CHIN","GOOD","735","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.07418","40.93271","2016","SMOLT",
"2019","KETCHIKAN","19066307","749586","R","COM PROP","TRAD","TROLL","7/5/2019","27","4","1","S","SE",,,,,"CHIN","GOOD","740","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","1.63644","21.7892","2016","SMOLT",
"2019","SITKA","19037672","777991","R","COM PROP","TRAD","TROLL","8/14/2019","33","5","1","S","NW",,,,,"CHIN","GOOD","700","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.79858","50.57809","2016","SMOLT",
"2019","ELFIN COVE","19021100","561575","R","SPORT",,,"6/25/2019","26",,"1","S","NW",,"114","50",,"CHIN","GOOD","790","02","184070","OK",,"2015","BC","CDFO","H","H-ROBERTSON CREEK H","R-ROBERTSON CR","SINGLE INDEX","13.315","3.91209","52.08948","2016","SMOLT",
